"","date","time","Province","District","items_sold_label","Food Item - English","source_channel","source_location","market_transport"
"85",2023-07-25,"13:03:44","Eastern","Ngoma","imyumbati","Cassava Root","neighbour_farm","Ngoma","walk"
"86",2023-07-25,"13:17:39","Eastern","Ngoma","ibijumbaby`umuhondo","Sweet Potatoes Orange","wholesaler","Ngoma","walk"
"87",2023-07-25,"13:17:39","Eastern","Ngoma","ibijumbaby`umweru","Sweet Potatoes White","wholesaler","Ngoma","walk"
"88",2023-07-25,"13:31:43","Western","Rusizi","inyamaz`inka","Cow Meat","wholesaler","Rusizi","walk"
"89",2023-07-25,"13:46:49","Eastern","Ngoma","ibitunguru","Onion","wholesaler","Nyarugenge","walk"
"90",2023-07-25,"13:46:55","Southern","Huye","amateke","Taro","own_farm","Huye","walk"
"91",2023-07-25,"13:51:23","Southern","Huye","amateke","Taro","own_farm","Huye","walk"
"92",2023-07-25,"13:54:12","Southern","Huye","ibijumbaby`umweru","Sweet Potatoes White","own_farm","Huye","walk"
"93",2023-07-25,"14:08:42","Eastern","Ngoma","ibitunguru","Onion","wholesaler","Ngoma","walk"
"94",2023-07-25,"14:13:12","Western","Rusizi","ibitoki(by`imineke","Banana Beer","neighbour_farm","Rusizi","walk"
"95",2023-07-25,"14:18:06","Western","Rusizi","ibinyomoro","Tree Tomato","bulk_market","Rusizi","car,walk"
"96",2023-07-25,"14:18:06","Western","Rusizi","amatunda","Passionfruit","bulk_market","Rusizi","car,walk"
"97",2023-07-25,"14:18:06","Western","Rusizi","ipapayi","Papaya","bulk_market","Rusizi","car,walk"
"98",2023-07-25,"14:20:13","Eastern","Ngoma","ibitunguru","Onion","bulk_market","Nyarugenge","bicycle,moto"
"99",2023-07-25,"14:33:58","Eastern","Ngoma","inyanya","Tomato","neighbour_farm","Ngoma","bicycle,car"
"100",2023-07-25,"14:38:42","Western","Rusizi","ibitoki(by`imineke","Banana Beer","neighbour_farm","Rusizi","walk"
"101",2023-07-25,"14:48:39","Eastern","Ngoma","inyanya","Tomato","neighbour_farm","Ngoma","bicycle,moto"
"102",2023-07-25,"14:50:10","Western","Rusizi","inyanya","Tomato","bulk_market","Rusizi","walk"
"103",2023-07-25,"14:56:32","Western","Rusizi","inyanya","Tomato","bulk_market","Rusizi","walk"
"104",2023-07-25,"15:07:32","Western","Rusizi","inyanya","Tomato","bulk_market","Rusizi","walk"
"105",2023-07-25,"15:19:56","Western","Rusizi","urusenda","Chilli","bulk_market","Rusizi","walk"
"106",2023-07-25,"15:19:56","Western","Rusizi","karoti","Carrot","bulk_market","Rusizi","walk"
"107",2023-07-25,"15:19:56","Western","Rusizi","beterave","Beetroot","bulk_market","Rusizi","walk"
"108",2023-07-25,"15:31:31","Western","Rusizi","urusenda","Chilli","bulk_market","Rusizi","walk"
"109",2023-07-25,"15:31:31","Western","Rusizi","karoti","Carrot","neighbour_farm","Rusizi","walk"
"110",2023-07-25,"15:41:59","Western","Rusizi","ibitunguru","Onion","bulk_market","Rusizi","car"
"111",2023-07-25,"15:41:59","Western","Rusizi","urusenda","Chilli","bulk_market","Rusizi","car"
"112",2023-07-25,"15:41:59","Western","Rusizi","karoti","Carrot","bulk_market","Rusizi","car"
"113",2023-07-25,"15:55:52","Western","Rusizi","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Rusizi","walk"
"114",2023-07-25,"15:55:52","Western","Rusizi","ibirayi","Potato","bulk_market","Rusizi","walk"
"115",2023-07-25,"15:55:52","Western","Rusizi","imyumbati","Cassava Root","bulk_market","Rusizi","walk"
"116",2023-07-25,"16:04:56","Western","Rusizi","amateke","Taro","neighbour_farm","Rusizi","walk"
"117",2023-07-25,"16:04:56","Western","Rusizi","ibijumbaby`umuhondo","Sweet Potatoes Orange","neighbour_farm","Rusizi","walk"
"118",2023-07-25,"16:12:17","Western","Rusizi","ibijumbaby`umweru","Sweet Potatoes White","wholesaler","Rusizi","bicycle,moto"
"119",2023-07-25,"16:20:59","Western","Rusizi","ibijumbaby`umuhondo","Sweet Potatoes Orange","bulk_market","Rusizi","walk"
"120",2023-07-25,"16:20:59","Western","Rusizi","imyumbati","Cassava Root","bulk_market","Rusizi","walk"
"121",2023-07-25,"16:36:23","Western","Rusizi","ibijumbaby`umuhondo","Sweet Potatoes Orange","neighbour_farm","Rusizi","bicycle,walk"
"122",2023-07-25,"16:47:05","Western","Rusizi","ibijumbaby`umuhondo","Sweet Potatoes Orange","neighbour_farm","Rusizi","bicycle,moto"
"123",2023-07-25,"16:47:05","Western","Rusizi","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Rusizi","bicycle,moto"
"124",2023-07-25,"16:59:27","Western","Rusizi","inyamaz`inka","Cow Meat","neighbour_farm","Rusizi","walk"
"125",2023-07-25,"17:09:23","Western","Rusizi","dodo","Amaranth Leaves","bulk_market","Rusizi","walk"
"126",2023-07-25,"17:13:09","Western","Rusizi","dodo","Amaranth Leaves","bulk_market","Rusizi","walk"
"127",2023-07-25,"17:17:26","Western","Rusizi","dodo","Amaranth Leaves","neighbour_farm","Rusizi","walk"
"128",2023-07-25,"17:32:22","Western","Rusizi","ibishyimbo","Field Beans","bulk_market","Rusizi","walk"
"129",2023-07-25,"17:47:57","Western","Rusizi","ibishyimbo","Field Beans","wholesaler","Rusizi","walk"
"130",2023-07-25,"17:52:55","Western","Rusizi","ibishyimbo","Field Beans","wholesaler","Rusizi","walk"
"131",2023-07-26,"07:46:44","Western","Rutsiro","ibirayi","Potato","neighbour_farm","Rutsiro","walk"
"132",2023-07-26,"07:53:43","Western","Rutsiro","ibirayi","Potato","neighbour_farm","Rutsiro","walk"
"133",2023-07-26,"07:58:48","Western","Rutsiro","ibirayi","Potato","neighbour_farm","Rutsiro","walk"
"134",2023-07-26,"08:04:02","Western","Rutsiro","imyumbati","Cassava Root","farm_group","Rutsiro","walk"
"135",2023-07-26,"08:10:49","Western","Rutsiro","ibijumbaby`umweru","Sweet Potatoes White","farm_group","Rutsiro","walk"
"136",2023-07-26,"08:10:49","Western","Rutsiro","imyumbati","Cassava Root","farm_group","Rutsiro","walk"
"137",2023-07-26,"08:16:52","Western","Rutsiro","ibijumbaby`umweru","Sweet Potatoes White","own_farm","Rutsiro","walk"
"138",2023-07-26,"08:23:16","Western","Rutsiro","imyumbati","Cassava Root","farm_group","Rutsiro","walk"
"139",2023-07-26,"08:26:12","Western","Nyamasheke","imyumbati","Cassava Root","wholesaler","Nyamasheke","walk"
"140",2023-07-26,"08:26:14","Western","Karongi","voka","Avocado","bulk_market","Karongi","walk"
"141",2023-07-26,"08:27:04","Western","Rutsiro","ibijumbaby`umweru","Sweet Potatoes White","wholesaler","Rutsiro","walk"
"142",2023-07-26,"08:31:19","Western","Rutsiro","ibitoki(byoguteka)","Banana Cooking","farm_group","Rutsiro","walk"
"143",2023-07-26,"08:35:47","Western","Rutsiro","ibitoki(byoguteka)","Banana Cooking","wholesaler","Rutsiro","walk"
"144",2023-07-26,"08:36:38","Western","Karongi","voka","Avocado","bulk_market","Karongi","walk"
"145",2023-07-26,"08:40:30","Western","Karongi","ibitoki(by`imineke","Banana Beer","bulk_market","Karongi","walk"
"146",2023-07-26,"08:41:41","Western","Rutsiro","ibitoki(byoguteka)","Banana Cooking","wholesaler","Rutsiro","walk"
"147",2023-07-26,"08:46:31","Western","Rutsiro","inyanya","Tomato","farm_group","Rutsiro","walk"
"148",2023-07-26,"08:46:53","Western","Karongi","ibitoki(by`imineke","Banana Beer","neighbour_farm","Karongi","walk"
"149",2023-07-26,"08:47:09","Western","Nyamasheke","imyumbati","Cassava Root","wholesaler","Nyamasheke","walk"
"150",2023-07-26,"08:51:57","Western","Karongi","voka","Avocado","bulk_market","Karongi","walk"
"151",2023-07-26,"08:57:32","Western","Karongi","amateke","Taro","bulk_market","Karongi","walk"
"152",2023-07-26,"08:57:32","Western","Karongi","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Karongi","walk"
"153",2023-07-26,"08:58:33","Southern","Nyanza","ibitoki(byoguteka)","Banana Cooking","own_farm","Nyanza","walk"
"154",2023-07-26,"08:58:35","Western","Nyamasheke","soya","Soya Beans","wholesaler","Nyamasheke","walk"
"155",2023-07-26,"09:01:56","Western","Rutsiro","inyanya","Tomato","farm_group","Rutsiro","walk"
"156",2023-07-26,"09:01:56","Western","Rutsiro","urusenda","Chilli","farm_group","Rutsiro","walk"
"157",2023-07-26,"09:02:06","Southern","Nyanza","ibitoki(byoguteka)","Banana Cooking","own_farm","Nyanza","walk"
"158",2023-07-26,"09:03:47","Eastern","Kayonza","ibitunguru","Onion","wholesaler","Kayonza","walk"
"159",2023-07-26,"09:04:00","Southern","Nyanza","inyanya","Tomato","own_farm","Nyanza","bicycle"
"160",2023-07-26,"09:04:00","Southern","Nyanza","dodo","Amaranth Leaves","own_farm","Nyanza","bicycle"
"161",2023-07-26,"09:06:44","Western","Nyamasheke","soya","Soya Beans","bulk_market","Nyamasheke","walk"
"162",2023-07-26,"09:09:35","Western","Rutsiro","urusenda","Chilli","wholesaler","Rutsiro","walk"
"163",2023-07-26,"09:09:35","Western","Rutsiro","inyanya","Tomato","farm_group","Rutsiro","walk"
"164",2023-07-26,"09:15:48","Western","Nyamasheke","inyanya","Tomato","bulk_market","Nyamasheke","walk"
"165",2023-07-26,"09:15:57","Western","Rutsiro","ibitunguru","Onion","wholesaler","Rutsiro","walk"
"166",2023-07-26,"09:19:27","Western","Karongi","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Karongi","walk"
"167",2023-07-26,"09:20:16","Eastern","Gatsibo","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Gatsibo","car,walk"
"168",2023-07-26,"09:20:47","Western","Nyamasheke","inyanya","Tomato","bulk_market","Nyamasheke","walk"
"169",2023-07-26,"09:21:35","Southern","Nyanza","amashu","Cabbage","own_farm","Nyanza","walk"
"170",2023-07-26,"09:21:35","Southern","Nyanza","beterave","Beetroot","own_farm","Nyanza","walk"
"171",2023-07-26,"09:21:44","Western","Rutsiro","ibitunguru","Onion","wholesaler","Rutsiro","walk"
"172",2023-07-26,"09:23:05","Eastern","Kayonza","ibitunguru","Onion","wholesaler","Kayonza","moto"
"173",2023-07-26,"09:26:07","Southern","Nyanza","inyanya","Tomato","own_farm","Nyanza","walk"
"174",2023-07-26,"09:26:07","Southern","Nyanza","ibitunguru","Onion","own_farm","Nyanza","walk"
"175",2023-07-26,"09:26:23","Western","Rutsiro","ibitunguru","Onion","wholesaler","Rutsiro","car,walk"
"176",2023-07-26,"09:26:23","Western","Rutsiro","amashu","Cabbage","wholesaler","Rutsiro","car,walk"
"177",2023-07-26,"09:27:11","Western","Karongi","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Karongi","walk"
"178",2023-07-26,"09:27:23","Western","Nyamasheke","karoti","Carrot","bulk_market","Nyamasheke","walk"
"179",2023-07-26,"09:27:23","Western","Nyamasheke","ibitunguru","Onion","bulk_market","Nyamasheke","walk"
"180",2023-07-26,"09:29:39","Eastern","Gatsibo","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Gatsibo","car"
"181",2023-07-26,"09:32:19","Southern","Nyanza","karoti","Carrot","own_farm","Nyanza","walk"
"182",2023-07-26,"09:32:19","Southern","Nyanza","urusenda","Chilli","own_farm","Nyanza","walk"
"183",2023-07-26,"09:32:45","Western","Nyamasheke","dodo","Amaranth Leaves","bulk_market","Nyamasheke","walk"
"184",2023-07-26,"09:34:49","Western","Rutsiro","ibisheke","Sugarcane","own_farm","Rutsiro","walk"
"185",2023-07-26,"09:35:25","Eastern","Kayonza","ibitunguru","Onion","wholesaler","Kirehe","moto"
"186",2023-07-26,"09:36:32","Western","Karongi","imyumbati","Cassava Root","bulk_market","Karongi","walk"
"187",2023-07-26,"09:39:13","Western","Rutsiro","ibisheke","Sugarcane","wholesaler","Rutsiro","walk"
"188",2023-07-26,"09:39:49","Southern","Nyanza","ibitoki(by`imineke","Banana Beer","own_farm","Nyanza","walk"
"189",2023-07-26,"09:41:46","Eastern","Gatsibo","amateke","Taro","bulk_market","Gatsibo","walk"
"190",2023-07-26,"09:43:03","Western","Karongi","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Karongi","walk"
"191",2023-07-26,"09:43:03","Western","Karongi","imyumbati","Cassava Root","bulk_market","Karongi","walk"
"192",2023-07-26,"09:43:03","Western","Karongi","amateke","Taro","bulk_market","Karongi","walk"
"193",2023-07-26,"09:45:54","Southern","Nyanza","dodo","Amaranth Leaves","own_farm","Nyanza","moto"
"194",2023-07-26,"09:47:39","Western","Rutsiro","ibisheke","Sugarcane","farm_group","Rutsiro","walk"
"195",2023-07-26,"09:53:02","Eastern","Gatsibo","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Gatsibo","car"
"196",2023-07-26,"09:56:45","Western","Karongi","ibitoki(byoguteka)","Banana Cooking","own_farm","Karongi","walk"
"197",2023-07-26,"09:58:11","Western","Nyamasheke","ibinyomoro","Tree Tomato","bulk_market","Nyamasheke,rusizi","walk"
"198",2023-07-26,"09:58:11","Western","Nyamasheke","amatunda","Passionfruit","farm_group","Nyamasheke,rusizi","walk"
"199",2023-07-26,"10:00:25","Eastern","Kayonza","ibigori","Maize","neighbour_farm","Kayonza","walk"
"200",2023-07-26,"10:06:03","Western","Karongi","ibitoki(byoguteka)","Banana Cooking","own_farm","Karongi","walk"
"201",2023-07-26,"10:06:20","Eastern","Gatsibo","ibirayi","Potato","bulk_market","Gatsibo","walk"
"202",2023-07-26,"10:06:20","Eastern","Gatsibo","ibitoki(byoguteka)","Banana Cooking","bulk_market","Gatsibo","walk"
"203",2023-07-26,"10:06:20","Eastern","Gatsibo","umuceri","Rice","wholesaler","Gatsibo","walk"
"204",2023-07-26,"10:08:19","Western","Rutsiro","amagi","Eggs","wholesaler","Rutsiro","walk"
"205",2023-07-26,"10:08:28","Eastern","Kayonza","ibigori","Maize","neighbour_farm","Kayonza","walk"
"206",2023-07-26,"10:08:28","Eastern","Kayonza","ibishyimbo","Field Beans","neighbour_farm","Kayonza","walk"
"207",2023-07-26,"10:08:40","Southern","Nyanza","ibitunguru","Onion","own_farm","Gisagara,nyanza","walk"
"208",2023-07-26,"10:10:01","Western","Nyamasheke","inanasi","Pineapple","bulk_market","Nyamasheke","walk"
"209",2023-07-26,"10:10:01","Western","Nyamasheke","ipapayi","Papaya","bulk_market","Nyamasheke","walk"
"210",2023-07-26,"10:11:01","Southern","Nyanza","ibitoki(by`imineke","Banana Beer","wholesaler","Nyanza","walk"
"211",2023-07-26,"10:15:47","Southern","Nyanza","inanasi","Pineapple","own_farm","Nyanza","walk"
"212",2023-07-26,"10:16:36","Western","Karongi","ibirayi","Potato","neighbour_farm","Rutsiro","walk"
"213",2023-07-26,"10:18:29","Western","Nyamasheke","inanasi","Pineapple","bulk_market","Nyamasheke","walk"
"214",2023-07-26,"10:18:29","Western","Nyamasheke","ibitoki(by`imineke","Banana Beer","bulk_market","Nyamasheke","walk"
"215",2023-07-26,"10:20:45","Eastern","Kayonza","ibigori","Maize","neighbour_farm","Kayonza","walk"
"216",2023-07-26,"10:24:15","Western","Nyamasheke","inanasi","Pineapple","bulk_market","Nyamasheke","walk"
"217",2023-07-26,"10:26:31","Southern","Nyanza","ipapayi","Papaya","own_farm","Nyanza","walk"
"218",2023-07-26,"10:30:33","Southern","Nyanza","amatunda","Passionfruit","wholesaler","Nyamagabe","bicycle"
"219",2023-07-26,"10:30:33","Southern","Nyanza","ibinyomoro","Tree Tomato","own_farm","Nyanza","bicycle"
"220",2023-07-26,"10:31:48","Western","Karongi","ibirayi","Potato","neighbour_farm","Rutsiro","walk"
"221",2023-07-26,"10:34:07","Western","Nyamasheke","ibitunguru","Onion","wholesaler","Rusizi","walk"
"222",2023-07-26,"10:38:04","Western","Karongi","ibirayi","Potato","neighbour_farm","Rutsiro","walk"
"223",2023-07-26,"10:38:31","Eastern","Kayonza","ibigori","Maize","neighbour_farm","Kayonza","walk"
"224",2023-07-26,"10:38:31","Eastern","Kayonza","ibishyimbo","Field Beans","neighbour_farm","Kayonza","walk"
"225",2023-07-26,"10:40:10","Southern","Nyanza","umuceri","Rice","wholesaler","Huye","moto"
"226",2023-07-26,"10:45:45","Western","Karongi","amasaka","Sorghum","bulk_market","Karongi","moto,walk"
"227",2023-07-26,"10:45:45","Western","Karongi","ibigori","Maize","bulk_market","Karongi","moto,walk"
"228",2023-07-26,"10:45:45","Western","Karongi","ibishyimbo","Field Beans","bulk_market","Karongi","moto,walk"
"229",2023-07-26,"10:48:33","Eastern","Kayonza","soya","Soya Beans","neighbour_farm","Kayonza","bicycle"
"230",2023-07-26,"10:48:33","Eastern","Kayonza","amasaka","Sorghum","neighbour_farm","Kayonza","bicycle"
"231",2023-07-26,"10:48:33","Eastern","Kayonza","ibigori","Maize","neighbour_farm","Kayonza","bicycle"
"232",2023-07-26,"10:51:58","Western","Nyamasheke","ibishyimbo","Field Beans","bulk_market","Nyamasheke","walk"
"233",2023-07-26,"10:51:58","Western","Nyamasheke","amashaza","Green Peas","bulk_market","Nyamasheke,rulindo","walk"
"234",2023-07-26,"10:53:06","Southern","Nyanza","amateke","Taro","own_farm","Nyanza","walk"
"235",2023-07-26,"10:53:06","Southern","Nyanza","ibijumbaby`umuhondo","Sweet Potatoes Orange","own_farm","Nyanza","walk"
"236",2023-07-26,"10:56:12","Southern","Nyanza","amateke","Taro","own_farm","Nyanza","walk"
"237",2023-07-26,"10:59:30","Southern","Nyanza","ibitoki(byoguteka)","Banana Cooking","own_farm","Nyanza","walk"
"238",2023-07-26,"11:00:36","Western","Karongi","ubunyobwa","Ground Nuts","bulk_market","Nyarugenge","walk"
"239",2023-07-26,"11:00:36","Western","Karongi","ibigori","Maize","bulk_market","Nyarugenge","walk"
"240",2023-07-26,"11:00:36","Western","Karongi","ibishyimbo","Field Beans","bulk_market","Karongi","walk"
"241",2023-07-26,"11:01:10","Southern","Nyanza","ibijumbaby`umuhondo","Sweet Potatoes Orange","own_farm","Nyanza,nyaruguru","walk"
"242",2023-07-26,"11:04:22","Eastern","Gatsibo","amagi","Eggs","neighbour_farm","Gatsibo","bicycle"
"243",2023-07-26,"11:04:35","Southern","Nyanza","soya","Soya Beans","own_farm","Nyanza","walk"
"244",2023-07-26,"11:04:35","Southern","Nyanza","amasaka","Sorghum","own_farm","Nyanza","walk"
"245",2023-07-26,"11:08:14","Eastern","Kayonza","ibitoki(by`imineke","Banana Beer","neighbour_farm","Kayonza","walk"
"246",2023-07-26,"11:08:37","Southern","Nyanza","soya","Soya Beans","own_farm","Nyanza","bicycle"
"247",2023-07-26,"11:08:37","Southern","Nyanza","ibigori","Maize","own_farm","Nyanza","bicycle"
