"","date","time","Province","District","items_sold_label","Food Item - English","source_channel","source_location","market_transport"
"83",2024-03-20,"17:56:49","Southern","Gisagara","ibishyimbo byumye","Field Beans","wholesaler","Gisagara","moto"
"84",2024-03-20,"17:53:00","Southern","Ruhango","amateke ya taro","Taro","neighbour_farm","Ruhango","bicycle"
"86",2024-03-20,"17:46:15","Western","Rubavu","ibitunguru","Onion","wholesaler","Rubavu","bicycle"
"87",2024-03-20,"17:42:44","Western","Rubavu","urusenda","Chilli","wholesaler","Rubavu","bicycle"
"88",2024-03-20,"17:42:42","Western","Rusizi","urusenda","Chilli","wholesaler","Rusizi","car"
"89",2024-03-20,"17:42:35","Eastern","Kirehe","amasaka","Sorghum","wholesaler","Kirehe","bicycle"
"90",2024-03-20,"17:39:48","Western","Rusizi","karoti","Carrot","wholesaler","Rusizi","car"
"91",2024-03-20,"17:36:17","Western","Rusizi","beterave","Beetroot","wholesaler","Rusizi","car"
"92",2024-03-20,"17:29:52","Southern","Nyanza","urusenda","Chilli","wholesaler","Nyanza","walk"
"93",2024-03-20,"17:24:23","Eastern","Kirehe","amasaka","Sorghum","wholesaler","Kirehe","bicycle"
"94",2024-03-20,"17:23:37","Southern","Kamonyi","ibinyomoro","Tree Tomato","wholesaler","Kamonyi","moto"
"95",2024-03-20,"17:21:37","Eastern","Kirehe","uburo","Millet","wholesaler","Kirehe","bicycle"
"96",2024-03-20,"17:15:00","Eastern","Ngoma","ibishyimbo byumye","Field Beans","wholesaler","Ngoma","bicycle"
"97",2024-03-20,"17:13:57","Kigali","Gasabo","ibitunguru","Onion","wholesaler","Gasabo","bus"
"99",2024-03-20,"17:11:31","Southern","Kamonyi","amatunda","Passionfruit","wholesaler","Kamonyi","moto"
"100",2024-03-20,"17:09:01","Northern","Gakenke","imboga za dodo","Amaranth Leaves","neighbour_farm","Gakenke","bicycle"
"101",2024-03-20,"17:03:06","Southern","Kamonyi","amapera","Guava","neighbour_farm","Kamonyi","walk"
"102",2024-03-20,"17:00:50","Eastern","Kayonza","amasaka","Sorghum","wholesaler","Kayonza","car"
"103",2024-03-20,"16:57:43","Eastern","Kayonza","ibigori","Maize","cooperative","Kayonza","moto"
"104",2024-03-20,"16:32:03","Northern","Musanze","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Gakenke","car"
"105",2024-03-20,"16:30:28","Kigali","Kicukiro","amafi","Fish","wholesaler","Kirehe","car"
"106",2024-03-20,"16:23:11","Kigali","Kicukiro","ibirayi","Potato","wholesaler","Kicukiro","car"
"107",2024-03-20,"16:19:49","Eastern","Rwamagana","umuceli","Rice","wholesaler","Rwamagana","bicycle"
"108",2024-03-20,"16:17:13","Eastern","Kayonza","imiteja","Faba Beans","own_farm","Kayonza","bicycle"
"109",2024-03-20,"16:14:13","Eastern","Kayonza","karoti","Carrot","own_farm","Kayonza","bicycle"
"110",2024-03-20,"16:12:32","Southern","Muhanga","inyama z'inka","Cow Meat","wholesaler","Muhanga","car"
"111",2024-03-20,"16:11:32","Southern","Nyamagabe","urusenda","Chilli","own_farm","Nyamagabe","moto"
"112",2024-03-20,"16:10:18","Eastern","Kayonza","beterave","Beetroot","wholesaler","Don't Know","bicycle"
"113",2024-03-20,"16:07:55","Eastern","Bugesera","ingano","Wheat","wholesaler","Bugesera","moto"
"114",2024-03-20,"16:05:58","Eastern","Bugesera","ubunyobwa","Ground Nuts","wholesaler","Bugesera","moto"
"115",2024-03-20,"16:03:58","Eastern","Bugesera","ingano za sayiri","Barley","wholesaler","Bugesera","moto"
"116",2024-03-20,"15:57:40","Southern","Muhanga","ibishyimbo byumye","Field Beans","wholesaler","Muhanga","bicycle"
"117",2024-03-20,"15:51:05","Kigali","Gasabo","urusenda","Chilli","wholesaler","Gasabo","moto"
"118",2024-03-20,"15:49:24","Southern","Kamonyi","intoryi","Aubergine","neighbour_farm","Kamonyi","bicycle"
"119",2024-03-20,"15:47:34","Northern","Gicumbi","avoka","Avocado","wholesaler","Don't Know","bicycle"
"120",2024-03-20,"15:46:05","Eastern","Kirehe","ibirayi","Potato","wholesaler","Gasabo","car"
"121",2024-03-20,"15:42:17","Kigali","Gasabo","karoti","Carrot","wholesaler","Gasabo","moto"
"122",2024-03-20,"15:30:57","Eastern","Rwamagana","inanasi","Pineapple","wholesaler","Rwamagana","bicycle"
"123",2024-03-20,"15:25:34","Eastern","Kirehe","ibishyimbo byumye","Field Beans","neighbour_farm","Kirehe","bicycle"
"124",2024-03-20,"15:20:03","Northern","Rulindo","imiteja","Faba Beans","neighbour_farm","Rulindo","bicycle"
"125",2024-03-20,"15:16:29","Northern","Rulindo","karoti","Carrot","neighbour_farm","Rulindo","bicycle"
"126",2024-03-20,"15:12:12","Eastern","Kirehe","karoti","Carrot","wholesaler","Huye","truck"
"127",2024-03-20,"15:10:19","Northern","Rulindo","intoryi","Aubergine","neighbour_farm","Rulindo","bicycle"
"128",2024-03-20,"15:10:15","Kigali","Nyarugenge","ibitoki","Banana Cooking","wholesaler","Kirehe","truck"
"129",2024-03-20,"15:01:47","Western","Nyamasheke","imboga za dodo","Amaranth Leaves","neighbour_farm","Nyamasheke","bicycle"
"130",2024-03-20,"15:00:53","Southern","Kamonyi","ubunyobwa","Ground Nuts","wholesaler","Kamonyi","walk"
"131",2024-03-20,"15:00:18","Kigali","Nyarugenge","ibishyimbo byumye","Field Beans","wholesaler","Nyarugenge","car"
"132",2024-03-20,"14:57:01","Kigali","Gasabo","karoti","Carrot","wholesaler","Nyarugenge","bus"
"133",2024-03-20,"14:55:35","Kigali","Nyarugenge","amagi","Eggs","wholesaler","Rulindo","car"
"134",2024-03-20,"14:54:39","Kigali","Kicukiro","intoryi","Aubergine","wholesaler","Rubavu","bicycle"
"135",2024-03-20,"14:53:36","Western","Rubavu","beterave","Beetroot","wholesaler","Rubavu","bicycle"
"136",2024-03-20,"14:51:48","Western","Rusizi","amashu","Cabbage","wholesaler","Rusizi","bicycle"
"137",2024-03-20,"14:51:47","Western","Nyamasheke","inanasi","Pineapple","wholesaler","Rusizi","car"
"138",2024-03-20,"14:49:10","Kigali","Gasabo","amateke ya taro","Taro","cooperative","Gasabo","bus"
"139",2024-03-20,"14:38:44","Southern","Ruhango","beterave","Beetroot","wholesaler","Ruhango","bicycle"
"140",2024-03-20,"14:32:54","Eastern","Kirehe","soya","Soya Beans","wholesaler","Kayonza","bus"
"141",2024-03-20,"14:21:08","Eastern","Bugesera","sipinaci","Spinach","wholesaler","Gasabo","car"
"142",2024-03-20,"14:18:56","Southern","Huye","amashu","Cabbage","neighbour_farm","Huye","bicycle"
"143",2024-03-20,"14:17:27","Southern","Kamonyi","inyanya","Tomato","wholesaler","Nyarugenge","car"
"144",2024-03-20,"14:17:02","Eastern","Bugesera","ibitunguru","Onion","wholesaler","Gasabo","car"
"145",2024-03-20,"14:16:22","Northern","Gicumbi","ibitoki","Banana Cooking","wholesaler","Gicumbi","bicycle"
"146",2024-03-20,"14:12:31","Southern","Kamonyi","imiteja","Faba Beans","wholesaler","Kamonyi","bicycle"
"147",2024-03-20,"14:11:31","Southern","Nyamagabe","karoti","Carrot","neighbour_farm","Nyamagabe","bicycle"
"148",2024-03-20,"14:10:37","Western","Nyamasheke","ibitunguru","Onion","wholesaler","Nyamasheke","walk"
"149",2024-03-20,"14:10:37","Eastern","Bugesera","imiteja","Faba Beans","wholesaler","Bugesera","moto"
"150",2024-03-20,"14:09:52","Southern","Kamonyi","ibinyomoro","Tree Tomato","neighbour_farm","Kamonyi","bicycle"
"151",2024-03-20,"14:08:26","Southern","Ruhango","amashu","Cabbage","wholesaler","Ruhango","bicycle"
"152",2024-03-20,"14:08:03","Eastern","Ngoma","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Ngoma","bicycle"
"153",2024-03-20,"14:07:23","Southern","Kamonyi","intoryi","Aubergine","neighbour_farm","Kamonyi","walk"
"156",2024-03-20,"14:03:40","Kigali","Nyarugenge","inyanya","Tomato","wholesaler","Nyarugenge","bus"
"157",2024-03-20,"14:01:03","Eastern","Rwamagana","inyanya","Tomato","neighbour_farm","Rwamagana","car"
"158",2024-03-20,"14:00:40","Eastern","Ngoma","imyumbati","Cassava Root","neighbour_farm","Ngoma","bicycle"
"159",2024-03-20,"14:00:23","Western","Rusizi","ibitoki","Banana Cooking","wholesaler","Rusizi","walk"
"160",2024-03-20,"14:00:08","Western","Karongi","inyanya","Tomato","wholesaler","Karongi","bicycle"
"161",2024-03-20,"13:57:50","Kigali","Gasabo","karoti","Carrot","own_farm","Gasabo","bicycle"
"162",2024-03-20,"13:56:11","Western","Rusizi","avoka","Avocado","wholesaler","Rusizi","walk"
"163",2024-03-20,"13:55:42","Western","Karongi","ibitunguru","Onion","wholesaler","Karongi","bicycle"
"164",2024-03-20,"13:55:07","Northern","Gicumbi","imiteja","Faba Beans","neighbour_farm","Gicumbi","car"
"165",2024-03-20,"13:53:44","Southern","Nyamagabe","avoka","Avocado","wholesaler","Nyanza","walk"
"167",2024-03-20,"13:52:16","Eastern","Ngoma","ibitoki","Banana Cooking","wholesaler","Ngoma","bicycle"
"168",2024-03-20,"13:51:47","Western","Rubavu","karoti","Carrot","wholesaler","Rubavu","bicycle"
"169",2024-03-20,"13:51:37","Northern","Gicumbi","urusenda","Chilli","neighbour_farm","Kicukiro","car"
"170",2024-03-20,"13:50:13","Kigali","Nyarugenge","ibitunguru","Onion","wholesaler","Nyarugenge","walk"
"171",2024-03-20,"13:49:36","Kigali","Gasabo","sipinaci","Spinach","wholesaler","Gasabo","car"
"172",2024-03-20,"13:48:12","Northern","Gicumbi","karoti","Carrot","neighbour_farm","Gicumbi","bicycle"
"173",2024-03-20,"13:47:50","Kigali","Gasabo","urusenda","Chilli","wholesaler","Gasabo","car"
"174",2024-03-20,"13:47:16","Kigali","Nyarugenge","amashaza","Green Peas","wholesaler","Nyarugenge","walk"
"175",2024-03-20,"13:45:57","Kigali","Gasabo","imboga za dodo","Amaranth Leaves","wholesaler","Gasabo","car"
"176",2024-03-20,"13:45:07","Eastern","Kayonza","inyanya","Tomato","wholesaler","Don't Know","bicycle"
"177",2024-03-20,"13:45:03","Eastern","Kayonza","inyanya","Tomato","wholesaler","Don't Know","bicycle"
"179",2024-03-20,"13:43:46","Southern","Huye","soya","Soya Beans","wholesaler","Huye","bicycle"
"180",2024-03-20,"13:43:43","Kigali","Nyarugenge","intoryi","Aubergine","wholesaler","Nyarugenge","walk"
"181",2024-03-20,"13:41:10","Eastern","Kayonza","karoti","Carrot","neighbour_farm","Kayonza","bicycle"
"182",2024-03-20,"13:40:38","Northern","Gakenke","ibinyomoro","Tree Tomato","neighbour_farm","Gakenke","walk"
"183",2024-03-20,"13:40:36","Southern","Nyanza","ibitoki","Banana Cooking","neighbour_farm","Nyanza","bicycle"
"185",2024-03-20,"13:40:11","Southern","Muhanga","inyama z'inka","Cow Meat","neighbour_farm","Muhanga","walk"
"187",2024-03-20,"13:38:52","Southern","Huye","ibinyomoro","Tree Tomato","wholesaler","Nyamagabe","bicycle"
"188",2024-03-20,"13:38:25","Eastern","Rwamagana","imboga za dodo","Amaranth Leaves","wholesaler","Rwamagana","bicycle"
"189",2024-03-20,"13:38:14","Southern","Ruhango","imyumbati","Cassava Root","wholesaler","Ruhango","walk"
"190",2024-03-20,"13:38:09","Eastern","Kayonza","intoryi","Aubergine","wholesaler","Kayonza","bicycle"
"191",2024-03-20,"13:37:54","Western","Nyamasheke","amashu","Cabbage","wholesaler","Nyamasheke","bicycle"
"192",2024-03-20,"13:37:51","Southern","Gisagara","inyanya","Tomato","wholesaler","Gisagara","bicycle"
"193",2024-03-20,"13:37:48","Southern","Huye","avoka","Avocado","neighbour_farm","Huye","walk"
"194",2024-03-20,"13:37:03","Southern","Nyamagabe","amateke ya taro","Taro","neighbour_farm","Nyamagabe","bicycle"
"195",2024-03-20,"13:36:48","Northern","Gakenke","inyanya","Tomato","wholesaler","Gakenke","bicycle"
"196",2024-03-20,"13:36:21","Northern","Gicumbi","ibitunguru","Onion","wholesaler","Gasabo","car"
"197",2024-03-20,"13:35:45","Northern","Gakenke","inyanya","Tomato","wholesaler","Gakenke","bicycle"
"198",2024-03-20,"13:35:40","Eastern","Gatsibo","soya","Soya Beans","neighbour_farm","Gatsibo","moto"
"199",2024-03-20,"13:35:29","Eastern","Kirehe","ibihaza","Pumpkin","wholesaler","Kirehe","bicycle"
"200",2024-03-20,"13:34:56","Western","Rubavu","karoti","Carrot","wholesaler","Rubavu","bicycle"
"201",2024-03-20,"13:34:49","Eastern","Nyagatare","ibitoki","Banana Cooking","wholesaler","Nyagatare","bicycle"
"202",2024-03-20,"13:34:35","Southern","Gisagara","amatunda","Passionfruit","wholesaler","Gisagara","bicycle"
"203",2024-03-20,"13:34:12","Northern","Gicumbi","ibigori","Maize","neighbour_farm","Gicumbi","walk"
"204",2024-03-20,"13:34:07","Southern","Nyanza","ibitoki","Banana Cooking","neighbour_farm","Nyanza","bicycle"
"205",2024-03-20,"13:33:46","Kigali","Nyarugenge","amateke ya taro","Taro","wholesaler","Nyarugenge","moto"
"206",2024-03-20,"13:33:46","Southern","Muhanga","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Kicukiro","truck"
"207",2024-03-20,"13:33:40","Northern","Gakenke","beterave","Beetroot","wholesaler","Gakenke","walk"
"208",2024-03-20,"13:32:47","Northern","Gakenke","imboga za dodo","Amaranth Leaves","own_farm","Gakenke","bicycle"
"209",2024-03-20,"13:32:41","Eastern","Nyagatare","avoka","Avocado","neighbour_farm","Nyagatare","bicycle"
"210",2024-03-20,"13:31:43","Eastern","Rwamagana","inanasi","Pineapple","neighbour_farm","Rwamagana","bicycle"
"211",2024-03-20,"13:31:34","Western","Nyamasheke","inyanya","Tomato","wholesaler","Nyamasheke","walk"
"212",2024-03-20,"13:31:21","Southern","Huye","inyanya","Tomato","wholesaler","Huye","walk"
"213",2024-03-20,"13:31:13","Kigali","Nyarugenge","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Nyarugenge","moto"
"214",2024-03-20,"13:31:10","Eastern","Nyagatare","inanasi","Pineapple","wholesaler","Nyagatare","walk"
"215",2024-03-20,"13:31:09","Southern","Huye","ipapayi","Papaya","neighbour_farm","Huye","bicycle"
"216",2024-03-20,"13:30:58","Eastern","Nyagatare","uburo","Millet","wholesaler","Nyagatare","bicycle"
"217",2024-03-20,"13:30:48","Northern","Burera","avoka","Avocado","neighbour_farm","Burera","bicycle"
"218",2024-03-20,"13:30:17","Southern","Gisagara","urusenda","Chilli","wholesaler","Gisagara","bicycle"
"219",2024-03-20,"13:29:50","Northern","Musanze","ibitunguru","Onion","wholesaler","Musanze","walk"
"220",2024-03-20,"13:29:20","Northern","Gicumbi","amashaza","Green Peas","wholesaler","Gicumbi","car"
"221",2024-03-20,"13:29:19","Eastern","Gatsibo","amasaka","Sorghum","neighbour_farm","Gatsibo","moto"
"222",2024-03-20,"13:29:06","Western","Rubavu","inyama z'inka","Cow Meat","cooperative","Rubavu","car"
"224",2024-03-20,"13:28:50","Eastern","Nyagatare","avoka","Avocado","neighbour_farm","Nyagatare","bicycle"
"225",2024-03-20,"13:28:46","Eastern","Gatsibo","ibirayi","Potato","wholesaler","Don't Know","moto"
"226",2024-03-20,"13:28:24","Western","Rubavu","ingano za sayiri","Barley","wholesaler","Rubavu","moto"
"227",2024-03-20,"13:28:05","Northern","Gicumbi","ibigori","Maize","wholesaler","Nyagatare","car"
"228",2024-03-20,"13:27:56","Kigali","Nyarugenge","beterave","Beetroot","wholesaler","Nyarugenge","bus"
"229",2024-03-20,"13:27:48","Western","Nyamasheke","imiteja","Faba Beans","wholesaler","Gasabo","bus"
"231",2024-03-20,"13:26:02","Kigali","Nyarugenge","imyumbati","Cassava Root","wholesaler","Nyarugenge","moto"
"232",2024-03-20,"13:26:00","Southern","Ruhango","sipinaci","Spinach","own_farm","Ruhango","walk"
"233",2024-03-20,"13:25:57","Kigali","Nyarugenge","ibihaza","Pumpkin","wholesaler","Nyarugenge","bicycle"
"234",2024-03-20,"13:25:53","Western","Ngororero","inyanya","Tomato","neighbour_farm","Ngororero","bicycle"
"236",2024-03-20,"13:24:52","Eastern","Rwamagana","amashu","Cabbage","own_farm","Rwamagana","car"
"238",2024-03-20,"13:24:41","Kigali","Nyarugenge","amafi","Fish","cooperative","Nyarugenge","moto"
"239",2024-03-20,"13:24:36","Western","Rutsiro","ibitoki","Banana Cooking","neighbour_farm","Rutsiro","bicycle"
"240",2024-03-20,"13:24:21","Southern","Nyanza","ibitoki","Banana Cooking","neighbour_farm","Nyanza","bicycle"
"241",2024-03-20,"13:24:18","Western","Nyamasheke","karoti","Carrot","neighbour_farm","Nyamasheke","walk"
"242",2024-03-20,"13:24:11","Northern","Rulindo","imboga za dodo","Amaranth Leaves","neighbour_farm","Rulindo","bus"
"243",2024-03-20,"13:24:11","Kigali","Nyarugenge","amatunda","Passionfruit","wholesaler","Rusizi","car"
"244",2024-03-20,"13:23:31","Kigali","Gasabo","sipinaci","Spinach","wholesaler","Gasabo","bus"
"245",2024-03-20,"13:23:29","Eastern","Gatsibo","soya","Soya Beans","wholesaler","Gatsibo","bicycle"
"246",2024-03-20,"13:23:07","Southern","Kamonyi","ibigori","Maize","neighbour_farm","Kamonyi","bicycle"
"247",2024-03-20,"13:22:45","Eastern","Kirehe","ibitoki","Banana Cooking","wholesaler","Kirehe","bicycle"
"248",2024-03-20,"13:22:30","Eastern","Rwamagana","inyanya","Tomato","wholesaler","Rwamagana","car"
"249",2024-03-20,"13:22:06","Northern","Gicumbi","uburo","Millet","wholesaler","Gicumbi","moto"
"250",2024-03-20,"13:21:18","Western","Ngororero","karoti","Carrot","neighbour_farm","Ngororero","bicycle"
"251",2024-03-20,"13:21:15","Kigali","Kicukiro","intoryi","Aubergine","wholesaler","Kamonyi","bus"
"252",2024-03-20,"13:20:56","Kigali","Gasabo","ibirayi","Potato","wholesaler","Don't Know","bus"
"253",2024-03-20,"13:20:54","Eastern","Gatsibo","ibigori","Maize","neighbour_farm","Gatsibo","moto"
"254",2024-03-20,"13:20:44","Kigali","Nyarugenge","ibirayi","Potato","wholesaler","Nyarugenge","walk"
"255",2024-03-20,"13:20:28","Kigali","Nyarugenge","ibihaza","Pumpkin","wholesaler","Nyarugenge","walk"
"256",2024-03-20,"13:20:26","Southern","Nyanza","ibitunguru","Onion","neighbour_farm","Nyanza","bicycle"
"257",2024-03-20,"13:19:54","Southern","Ruhango","isombe","Cassava Leaves","own_farm","Ruhango","walk"
"258",2024-03-20,"13:19:44","Northern","Musanze","imboga za dodo","Amaranth Leaves","own_farm","Gakenke","car"
"259",2024-03-20,"13:19:39","Northern","Gakenke","ibinyomoro","Tree Tomato","neighbour_farm","Gakenke","walk"
"260",2024-03-20,"13:19:25","Kigali","Nyarugenge","avoka","Avocado","wholesaler","Rusizi","truck"
"261",2024-03-20,"13:19:00","Eastern","Rwamagana","ibitunguru","Onion","wholesaler","Rwamagana","walk"
"262",2024-03-20,"13:18:58","Eastern","Gatsibo","uburo","Millet","wholesaler","Gatsibo","bicycle"
"263",2024-03-20,"13:18:09","Eastern","Rwamagana","ibitunguru","Onion","wholesaler","Rwamagana","car"
