"","date","time","Province","District","items_sold_label","Food Item - English","source_channel","source_location","market_transport"
"154",2023-11-11,"09:53:56","Eastern","Gatsibo","imyembe","Mango","wholesaler","Kayonza","car"
"155",2023-11-11,"09:47:13","Southern","Nyamagabe","urusenda","Chilli","own_farm","Nyamagabe","walk"
"156",2023-11-11,"09:40:41","Northern","Musanze","ubunyobwa","Ground Nuts","wholesaler","Musanze","walk"
"157",2023-11-11,"09:37:21","Northern","Gicumbi","ipapayi","Papaya","neighbour_farm","Gicumbi","moto"
"158",2023-11-11,"09:35:18","Eastern","Kayonza","beterave","Beetroot","neighbour_farm","Kayonza","car"
"159",2023-11-11,"09:33:49","Northern","Gicumbi","amashaza","Green Peas","own_farm","Gicumbi","moto"
"160",2023-11-11,"09:30:01","Northern","Gicumbi","avoka","Avocado","own_farm","Gicumbi","moto"
"161",2023-11-11,"09:05:23","Northern","Gicumbi","ipapayi","Papaya","cooperative","Gicumbi","bicycle"
"162",2023-11-11,"09:01:16","Northern","Gicumbi","urusenda","Chilli","neighbour_farm","Gicumbi","bicycle"
"163",2023-11-11,"08:57:48","Northern","Gakenke","avoka","Avocado","cooperative","Gakenke","moto"
"164",2023-11-11,"08:48:30","Kigali","Gasabo","sipinaci","Spinach","wholesaler","Gasabo","car"
"165",2023-11-11,"08:46:15","Kigali","Gasabo","urusenda","Chilli","wholesaler","Gasabo","car"
"166",2023-11-11,"08:45:14","Kigali","Gasabo","ibitunguru","Onion","wholesaler","Gasabo","bus"
"167",2023-11-11,"08:43:58","Kigali","Gasabo","imboga za dodo","Amaranth Leaves","wholesaler","Gasabo","car"
"168",2023-11-11,"08:41:56","Southern","Huye","avoka","Avocado","neighbour_farm","Huye","walk"
"169",2023-11-11,"08:38:45","Southern","Gisagara","inyanya","Tomato","wholesaler","Gisagara","bicycle"
"170",2023-11-11,"08:36:27","Kigali","Gasabo","urusenda","Chilli","wholesaler","Gasabo","bus"
"171",2023-11-11,"08:35:45","Southern","Nyaruguru","urusenda","Chilli","wholesaler","Gakenke","bicycle"
"172",2023-11-11,"08:34:19","Southern","Gisagara","imiteja","Faba Beans","wholesaler","Gisagara","bicycle"
"174",2023-11-11,"08:33:14","Northern","Gicumbi","ibinyomoro","Tree Tomato","wholesaler","Gicumbi","bicycle"
"176",2023-11-11,"08:31:30","Northern","Gicumbi","amatunda","Passionfruit","wholesaler","Gicumbi","bicycle"
"177",2023-11-11,"08:29:27","Western","Karongi","ibirayi","Potato","neighbour_farm","Rutsiro","walk"
"178",2023-11-11,"08:29:11","Northern","Gicumbi","ipapayi","Papaya","wholesaler","Gicumbi","bicycle"
"179",2023-11-11,"08:25:38","Southern","Kamonyi","ibishyimbo byumye","Field Beans","wholesaler","Nyarugenge","bicycle"
"180",2023-11-11,"08:25:16","Eastern","Rwamagana","imiteja","Faba Beans","neighbour_farm","Rwamagana","bicycle"
"181",2023-11-11,"08:24:40","Eastern","Nyagatare","amatunda","Passionfruit","wholesaler","Don't Know","bus"
"182",2023-11-11,"08:21:17","Eastern","Nyagatare","ipapayi","Papaya","neighbour_farm","Nyagatare","bicycle"
"183",2023-11-11,"08:17:51","Western","Rusizi","inyanya","Tomato","wholesaler","Rusizi","walk"
"185",2023-11-11,"08:15:45","Eastern","Nyagatare","imyembe","Mango","wholesaler","Don't Know","bus"
"186",2023-11-11,"08:15:29","Eastern","Rwamagana","imboga za dodo","Amaranth Leaves","wholesaler","Rwamagana","bicycle"
"187",2023-11-11,"08:14:16","Kigali","Nyarugenge","amagi","Eggs","wholesaler","Rulindo","car"
"188",2023-11-11,"08:11:22","Kigali","Kicukiro","imyembe","Mango","wholesaler","Gasabo","bus"
"189",2023-11-11,"08:04:42","Eastern","Kirehe","ibigori","Maize","wholesaler","Kirehe","moto"
"190",2023-11-11,"08:04:02","Eastern","Nyagatare","amashu","Cabbage","own_farm","Nyagatare","moto"
"192",2023-11-11,"07:56:09","Southern","Ruhango","karoti","Carrot","wholesaler","Ruhango","walk"
"193",2023-11-11,"07:54:44","Southern","Ruhango","amateke ya taro","Taro","wholesaler","Ruhango","walk"
"195",2023-11-11,"07:51:02","Eastern","Nyagatare","avoka","Avocado","neighbour_farm","Nyagatare","bicycle"
"196",2023-11-11,"07:43:12","Eastern","Rwamagana","ibisheke","Sugarcane","wholesaler","Nyarugenge","bicycle"
"197",2023-11-11,"07:39:03","Eastern","Kirehe","ibirayi","Potato","wholesaler","Don't Know","bicycle"
"198",2023-11-11,"07:33:00","Kigali","Nyarugenge","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Muhanga","car"
"199",2023-11-11,"07:29:04","Kigali","Nyarugenge","imyumbati","Cassava Root","wholesaler","Muhanga","moto"
"200",2023-11-11,"07:27:53","Kigali","Gasabo","amateke ya taro","Taro","cooperative","Gasabo","bus"
"201",2023-11-11,"07:27:15","Southern","Gisagara","ipapayi","Papaya","neighbour_farm","Gisagara","bicycle"
"202",2023-11-11,"07:26:01","Southern","Kamonyi","ibigori","Maize","cooperative","Kamonyi","car"
"203",2023-11-11,"07:25:43","Kigali","Nyarugenge","karoti","Carrot","wholesaler","Nyarugenge","moto"
"204",2023-11-11,"07:23:04","Western","Nyamasheke","umuceli","Rice","wholesaler","Nyamasheke","walk"
"205",2023-11-11,"07:21:59","Northern","Gakenke","amashu","Cabbage","cooperative","Gakenke","bicycle"
"206",2023-11-11,"07:20:48","Eastern","Kirehe","ibinyomoro","Tree Tomato","wholesaler","Nyarugenge","car"
"207",2023-11-11,"07:19:45","Eastern","Ngoma","uburo","Millet","wholesaler","Ngoma","bicycle"
"208",2023-11-11,"07:18:54","Eastern","Kirehe","umuceli","Rice","wholesaler","Kirehe","bicycle"
"209",2023-11-11,"07:18:43","Southern","Nyamagabe","ibinyomoro","Tree Tomato","neighbour_farm","Nyamagabe","walk"
"210",2023-11-11,"07:18:19","Northern","Gicumbi","inyanya","Tomato","own_farm","Gicumbi","moto"
"211",2023-11-11,"07:17:21","Eastern","Kirehe","umuceli","Rice","wholesaler","Kirehe","bicycle"
"212",2023-11-11,"07:16:59","Kigali","Nyarugenge","amatunda","Passionfruit","wholesaler","Rusizi","bus"
"213",2023-11-11,"07:16:48","Southern","Kamonyi","amashaza","Green Peas","cooperative","Gasabo","car"
"214",2023-11-11,"07:16:18","Northern","Burera","ubunyobwa","Ground Nuts","wholesaler","Don't Know","walk"
"215",2023-11-11,"07:15:17","Eastern","Nyagatare","imiteja","Faba Beans","wholesaler","Nyagatare","moto"
"217",2023-11-11,"07:14:56","Northern","Gicumbi","ibitunguru","Onion","own_farm","Gicumbi","moto"
"218",2023-11-11,"07:13:26","Eastern","Kirehe","amasaka","Sorghum","wholesaler","Kirehe","bicycle"
"219",2023-11-11,"07:13:07","Northern","Rulindo","imiteja","Faba Beans","own_farm","Rulindo","bicycle"
"220",2023-11-11,"07:11:48","Eastern","Gatsibo","ibirayi","Potato","wholesaler","Don't Know","bicycle"
"221",2023-11-11,"07:11:46","Eastern","Kirehe","amasaka","Sorghum","wholesaler","Kirehe","walk"
"222",2023-11-11,"07:11:42","Eastern","Ngoma","ubunyobwa","Ground Nuts","wholesaler","Ngoma","bicycle"
"223",2023-11-11,"07:10:54","Eastern","Rwamagana","ibinyomoro","Tree Tomato","neighbour_farm","Rwamagana","bicycle"
"224",2023-11-11,"07:10:50","Eastern","Nyagatare","beterave","Beetroot","wholesaler","Nyagatare","moto"
"225",2023-11-11,"07:10:43","Southern","Nyamagabe","amateke ya taro","Taro","neighbour_farm","Nyamagabe","bicycle"
"226",2023-11-11,"07:10:38","Western","Rusizi","urusenda","Chilli","wholesaler","Rusizi","bicycle"
"227",2023-11-11,"07:10:37","Southern","Kamonyi","inyanya","Tomato","wholesaler","Kayonza","walk"
"228",2023-11-11,"07:10:01","Southern","Nyanza","ibitunguru","Onion","neighbour_farm","Nyanza","car"
"230",2023-11-11,"07:09:25","Eastern","Bugesera","intoryi","Aubergine","own_farm","Bugesera","bicycle"
"232",2023-11-11,"07:09:03","Eastern","Kirehe","amatunda","Passionfruit","cooperative","Nyarugenge","car"
"233",2023-11-11,"07:09:01","Southern","Nyanza","amasaka","Sorghum","neighbour_farm","Nyanza","bicycle"
"234",2023-11-11,"07:08:57","Northern","Musanze","imyumbati","Cassava Root","wholesaler","Rwamagana","car"
"235",2023-11-11,"07:08:56","Kigali","Nyarugenge","avoka","Avocado","wholesaler","Rusizi","bus"
"236",2023-11-11,"07:08:41","Northern","Musanze","amashu","Cabbage","neighbour_farm","Musanze","bicycle"
"237",2023-11-11,"07:08:05","Western","Karongi","imiteja","Faba Beans","wholesaler","Karongi","moto"
"238",2023-11-11,"07:08:04","Kigali","Nyarugenge","imiteja","Faba Beans","own_farm","Nyarugenge","walk"
"239",2023-11-11,"07:08:03","Southern","Kamonyi","ibigori","Maize","neighbour_farm","Kamonyi","moto"
"240",2023-11-11,"07:07:58","Southern","Kamonyi","ibishyimbo byumye","Field Beans","cooperative","Kamonyi","bicycle"
"241",2023-11-11,"07:07:47","Eastern","Rwamagana","inyanya","Tomato","wholesaler","Rwamagana","bicycle"
"242",2023-11-11,"07:07:36","Northern","Rulindo","imboga za dodo","Amaranth Leaves","neighbour_farm","Rulindo","bus"
"243",2023-11-11,"07:07:29","Eastern","Kirehe","ibigori","Maize","wholesaler","Kirehe","walk"
"244",2023-11-11,"07:07:09","Eastern","Rwamagana","amashu","Cabbage","own_farm","Rwamagana","car"
"245",2023-11-11,"07:07:08","Eastern","Kirehe","uburo","Millet","wholesaler","Kirehe","bicycle"
"248",2023-11-11,"07:06:55","Eastern","Nyagatare","urusenda","Chilli","neighbour_farm","Nyagatare","bicycle"
"249",2023-11-11,"07:06:54","Western","Rubavu","ibishyimbo byumye","Field Beans","wholesaler","Don't Know","bicycle"
"250",2023-11-11,"07:06:54","Southern","Nyanza","amagi","Eggs","wholesaler","Nyanza","bicycle"
"251",2023-11-11,"07:06:53","Eastern","Kirehe","amafi","Fish","wholesaler","Kirehe","bicycle"
"252",2023-11-11,"07:06:53","Northern","Rulindo","intoryi","Aubergine","neighbour_farm","Rulindo","bicycle"
"253",2023-11-11,"07:06:49","Northern","Musanze","ibigori","Maize","cooperative","Musanze","car"
"254",2023-11-11,"07:06:49","Southern","Ruhango","inyanya","Tomato","wholesaler","Ruhango","moto"
"255",2023-11-11,"07:06:46","Eastern","Rwamagana","inanasi","Pineapple","wholesaler","Ngoma","bicycle"
"256",2023-11-11,"07:06:45","Northern","Rulindo","ibirayi","Potato","wholesaler","Rulindo","bicycle"
"257",2023-11-11,"07:06:43","Eastern","Rwamagana","amatunda","Passionfruit","neighbour_farm","Rwamagana","bicycle"
"258",2023-11-11,"07:06:43","Eastern","Kirehe","imiteja","Faba Beans","neighbour_farm","Kirehe","car"
"259",2023-11-11,"07:06:36","Western","Rubavu","inyama z'inka","Cow Meat","wholesaler","Rubavu","car"
"260",2023-11-11,"07:06:28","Northern","Gicumbi","intoryi","Aubergine","wholesaler","Gicumbi","walk"
"261",2023-11-11,"07:06:27","Northern","Burera","avoka","Avocado","neighbour_farm","Burera","bicycle"
"262",2023-11-11,"07:06:26","Northern","Gicumbi","avoka","Avocado","neighbour_farm","Gicumbi","bicycle"
"263",2023-11-11,"07:06:21","Southern","Muhanga","avoka","Avocado","neighbour_farm","Muhanga","walk"
"264",2023-11-11,"07:06:14","Eastern","Kirehe","amashu","Cabbage","neighbour_farm","Kirehe","bicycle"
"265",2023-11-11,"03:42:10","Northern","Gakenke","ibinyomoro","Tree Tomato","neighbour_farm","Gakenke","walk"
"266",2023-11-11,"03:35:59","Northern","Gakenke","amatunda","Passionfruit","wholesaler","Gakenke","walk"
"267",2023-11-12,"21:41:14","Eastern","Kayonza","imiteja","Faba Beans","wholesaler","Kayonza","bicycle"
"268",2023-11-12,"19:58:37","Eastern","Kayonza","inyanya","Tomato","wholesaler","Don't Know","moto"
"269",2023-11-12,"19:46:49","Southern","Kamonyi","ibihaza","Pumpkin","neighbour_farm","Kicukiro","car"
"270",2023-11-12,"18:32:06","Eastern","Rwamagana","umuceli","Rice","wholesaler","Don't Know","bicycle"
"271",2023-11-12,"17:17:06","Kigali","Gasabo","ibitunguru","Onion","wholesaler","Nyarugenge","bus"
"272",2023-11-12,"17:11:14","Kigali","Gasabo","ibitunguru","Onion","wholesaler","Nyarugenge","bus"
